RepeatStatus,Gender,MEMBER_RATING,Accepts Marketing,Discount_Percentage,OrderHighLow,Installment,Payment Method,Source,PersonalizationDone,NumberItemsTotal,Briefcases,Backpacks,Clutches,Duffels,Totes,Messengers,Bifold Wallets,Coin & Card Holders,Passport Wallets,Long Wallets,Luggage Tags,Lanyard,Bag Straps,Bracelets,LineItemCleanedDesc,accent,adjustable,administration,airport,antique,antitheft,apple,attach,augustus,bead,bill,bind,black,blend,blue,boarding,book,bottle,box,cabin,cable,canvas,cash,chain,charger,charm,check,checkpointfriendly,classic,clearance,clip,closure,contrast,cordura,cotton,cow,crest,cross,deboss,detachable,discreet,embellish,envelope,excella,flat,fleurdeli,gold,green,grey,gusset,hardware,herringbone,hide,horse,houndstooth,hyde,italian,japan,jasper,kindle,knight,laptop,lining,macbook,matt,maverick,military,mouse,musketeer,neoprenepadde,neoprenepadded,nylon,orange,organic,oxblood,panther,paperwhite,passport,pen,plaid,pocket,pouch,pubacke,quick,red,reinforce,reversible,rfid,romaninspire,security,selfconceale,silver,sim,skull,sleeve,snap,spartan,stainless,steel,stone,strap,tablet,techfriendly,tortoise,transparent,tsa,twill,uvprinted,waterresistant,wax,webbing,white,wristlet,ykk,zirconia,OriginalRowId_Member,Subtotal,Total,Discount Amount
0,F,2,yes,0.00,Low,Cash,Stripe,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cow   cotton blend herringbone rfid lining ykk japan excella gold oxblood passport boarding sim grey book box,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3230,149,149,0
0,M,2,no,0.05,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"The Linden Coin Billfold combines the dashing looks of a classic with the unrivalled functionality of a coin pouch all in a one slick profile. Truly a staple in every gentleman's arsenal. Material - Full grain U.S. Cow Leather - Shepherd's Check Fabric lining - Hand-stitched red thread binding Features - 1 bill compartment, 6 card slots, 1 coin compartment ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736,185.25,185.25,9.75
0,F,2,yes,0.00,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow check lining red bill hyde crest deboss book hyde book box,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,129,129,0
0,F,4,yes,0.05,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cow accent waterresistant pubacke nylon waterresistant maverick cotton canvas ykk japan excella gold nylon pen apple reversible contrast oxblood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2886,160.55,160.55,8.45
0,M,3,no,0.05,Low,Cash,Stripe,web,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Linden Coin Billfold combines the dashing looks of a classic with the unrivalled functionality of a coin pouch all in a one slick profile. Truly a staple in every gentleman's arsenal. Material - Full grain U.S. Cow Leather - Shepherd's Check Fabric lining - Hand-stitched red thread binding Features - 1 bill compartment, 6 card slots, 1 coin compartment ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7448,370.5,370.5,19.5
0,F,2,yes,0.05,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow accent waterresistant pubacke nylon waterresistant maverick cotton canvas ykk japan excella gold nylon pen apple reversible contrast oxblood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1256,160.55,160.55,8.45
0,M,2,yes,0.00,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Strand paints the image of a discerning individual who seeks equal parts function and style, keeping you ahead of your game always. When reversed, an inner rebel emerges for an alternative mood. Full Grain U.S. Cow Leather accents Midnight Blue Nylon / Khaki Cotton Canvas 1.5"" Cotton Webbing strap 1 main section, 2 interior slots 1 exterior zipper pocket, 3 interior slots Neoprene-padded laptop compartment (Fits 13"" Macbook)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,269,269,0
0,F,3,yes,0.05,Low,Cash,Stripe,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bridging the gap between functionality and style, the Leicester Coin Case provides a slim silhouette that carries both cards and coins. Slim enough to fit into your jacket pocket, making it a classy piece for the distinguished gent Material - Full grain U.S. Cow Leather - Shepherd's Check lining - Hand-stitched Red Thread binding Features - Coin and card main compartment, 2 exterior card slots - Signature Jekyll's Hyde crest and quote deboss - Comes packaged in Book II: Jekyll's Hyde book box",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6848,75.05,75.05,3.95
0,F,2,no,0.00,Low,Cash,Stripe,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cow waterresistant nylon cotton blend herringbone lining ykk japan excella gold pocket laptop detachable wristlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3077,398,398,0
2,F,2,no,0.15,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Full-grain U.S. Cow leather Black and maroon shepard's check lining 5 card slots Signature hare & the flying tortoise deboss and hand-stitched red thread binding ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3080,72.25,72.25,12.75
0,F,3,yes,0.05,Low,Cash,Stripe,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Bridging the gap between functionality and style, the Leicester Coin Case provides a slim silhouette that carries both cards and coins. Slim enough to fit into your jacket pocket, making it a classy piece for the distinguished gent Material - Full grain U.S. Cow Leather - Shepherd's Check lining - Hand-stitched Red Thread binding Features - Coin and card main compartment, 2 exterior card slots - Signature Jekyll's Hyde crest and quote deboss - Comes packaged in Book II: Jekyll's Hyde book box",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617,111.15,111.15,5.85
0,M,5,no,0.05,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"The Lorenzo Money Clip exudes the aura of a dapper gentleman. Made of highly prized Italian vegetable tanned leather, it matures tastefully into a deeper, more luxurious shade of brown. The hand stitches and leather interior give this piece that extra spark of exclusivity.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,46.55,46.55,2.45
0,F,3,yes,0.05,Low,Cash,Stripe,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cow check lining red bill hyde crest deboss book hyde book box,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988,211.85,211.85,11.15
0,M,2,yes,0.05,Low,Cash,Stripe,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow black white plaid lining blue bill romaninspire augustus book box,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6546,240.35,240.35,12.65
2,F,5,yes,0.10,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,italian antique silver stainless steel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896,88.2,88.2,9.8
1,M,2,yes,0.00,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cow black white plaid lining blue bill romaninspire augustus book box,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4316,215,215,0
0,F,4,no,0.00,Low,Cash,Stripe,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cow check lining red cash hyde crest deboss book hyde box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7653,109,109,0
0,F,2,yes,0.20,Low,Cash,Stripe,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Linden Coin Billfold combines the dashing looks of a classic with the unrivalled functionality of a coin pouch all in a one slick profile. Truly a staple in every gentleman's arsenal. Material - Full grain U.S. Cow Leather - Shepherd's Check Fabric lining - Hand-stitched red thread binding Features - 1 bill compartment, 6 card slots, 1 coin compartment ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628,178.4,178.4,44.6
2,F,4,yes,0.69,Low,Cash,custom,pos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cow accent wax cotton canvas ykk japan excella matt silver houndstooth cotton lining   nylon pocket pocket neoprenepadde laptop macbook   tortoise,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7255,120.5,120.5,264.5
1,M,4,yes,0.05,Low,Cash,Stripe,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow black white plaid lining blue bill romaninspire augustus book box,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1745,240.35,240.35,12.65
1,M,2,no,0.00,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cow black white plaid lining blue cash romaninspire augustus book box,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4368,175,175,0
2,M,3,yes,0.39,Low,Cash,Stripe,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"he Kensington is the ultimate workhorse that takes you from the boardroom to your adventures around the globe. When reversed, the bag becomes an inseparable companion for your creative pursuits, be it in a cafe or an art gallery.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7378,159,159,100
0,M,3,yes,0.10,Low,Cash,custom,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Full Grain American Cow Leather Shepherd's Check Fabric Lining Hand-stitched Red Thread Binding Silver Money Clip, 9 Card Slots Signature The Hare & Flying Tortoise Deboss & Book Box",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6101,166.5,166.5,18.5
2,M,2,yes,0.10,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow cotton canvas cotton twill military cotton pocket cabin   tortoise accent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3773,170.1,170.1,18.9
0,F,2,no,0.05,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow check lining red cash hyde crest deboss book hyde box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6350,103.55,103.55,5.45
0,M,4,yes,0.00,Low,Cash,Stripe,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Compact with clean lines, the Alden makes for the perfect piece to accompany any gentleman from the boardroom to the whisky bar. The deep navy color adds a touch of class to the façade lending an old world charm to a modern accessory.

Full Grain U.S. Cow Leather accents
12oz Cotton Canvas
100% Cotton Twill lining
Houses a 13"" laptop and A4 documents
25cm x 36cm x 2cm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,89,89,0
1,M,5,yes,0.13,Low,Cash,Stripe,web,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Bridging the gap between functionality and style, the Leicester Coin Case provides a slim silhouette that carries both cards and coins. Slim enough to fit into your jacket pocket, making it a classy piece for the distinguished gent Material - Full grain U.S. Cow Leather - Shepherd's Check lining - Hand-stitched Red Thread binding Features - Coin and card main compartment, 2 exterior card slots - Signature Jekyll's Hyde crest and quote deboss - Comes packaged in Book II: Jekyll's Hyde book box",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,69,69,10
0,F,3,no,0.08,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow check lining red bill hyde crest deboss book hyde book box,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142,119,119,10
0,M,2,yes,0.00,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow accent waterresistant pubacke nylon waterresistant maverick cotton canvas ykk japan excella gold nylon pen apple reversible contrast oxblood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3809,169,169,0
0,M,3,no,0.00,Low,Cash,Stripe,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full Grain American Cow Leather Shepherd's Check Fabric Lining Hand-stitched Red Thread Binding Silver Money Clip, 9 Card Slots Signature The Hare & Flying Tortoise Deboss & Book Box",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4565,185,215,0
0,F,4,yes,0.04,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"he Kensington is the ultimate workhorse that takes you from the boardroom to your adventures around the globe. When reversed, the bag becomes an inseparable companion for your creative pursuits, be it in a cafe or an art gallery.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769,249,249,10
0,M,2,yes,0.13,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bridging the gap between functionality and style, the Leicester Coin Case provides a slim silhouette that carries both cards and coins. Slim enough to fit into your jacket pocket, making it a classy piece for the distinguished gent Material - Full grain U.S. Cow Leather - Shepherd's Check lining - Hand-stitched Red Thread binding Features - Coin and card main compartment, 2 exterior card slots - Signature Jekyll's Hyde crest and quote deboss - Comes packaged in Book II: Jekyll's Hyde book box",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,69,69,10
1,F,2,yes,0.05,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Full Grain American Cow Leather Shepherd's Check Fabric Lining Hand-stitched Red Thread Binding Silver Money Clip, 9 Card Slots Signature The Hare & Flying Tortoise Deboss & Book Box",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3329,175,175,10
0,M,2,yes,0.00,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cow accent waterresistant pubacke nylon waterresistant maverick cotton canvas ykk japan excella gold nylon pen apple reversible contrast oxblood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2738,169,169,0
0,F,2,no,0.00,Low,Cash,Stripe,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cow check lining red bill hyde crest deboss book hyde book box,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,129,129,0
